Red,Green,Blue,Gray_Average,Gray_Median,Gray_SD,Gray_Max,Gray_Min,Gray_Skewness,Gray_Kurtusis,Gray_IQR,Area_Mean,Area_SD,BoundingBox_Mean,BoundingBox_SD,BoundingBox_Skewness,BoundingBox_Kurtusis,Eccentricity_Mean,Eccentricity_SD,FilledArea_Mean,FilledArea_SD,Area,Entropy,Above_Red,Above_Green,Above_Blue,Below_Red,Below_Green,Below_Blue,Target
104.86833,85.13404,62.06261,0.04168,0,0.03509,1,0,0.65508,5.26178,0,6668,0,199.75,228.91938,0,1,0.59538,0,6771,0,160000,0.24992,77285,82715,87714,72286,71729,88271,0
81.38591,77.75614,73.75427,0.02761,0,0.07615,1,0,1.82893,6.00017,0,4418,0,197.75,221.44469,-0.00082,1.00111,0.56095,0,4507,0,160000,0.18227,62808,97192,61651,98349,59216,100784,1
134.47049,150.85326,109.08567,0.08532,0,0.05182,1,0,1.16365,4.72884,0,13651,0,199.75,228.91938,0,1,0.34831,0,15267,0,160000,0.42065,68748,91252,74598,85402,57554,102446,1
100.27558,93.20483,84.36528,0.03363,0,0.05382,1,0,0.4384,5.82456,0,5380,0,199.75,223.78356,0,1.00216,0.70536,0,5782,0,160000,0.21226,67413,92587,63744,96256,63350,96650,1
123.54123,117.77356,111.45802,0.01573,0,0.05425,1,0,0.60996,4.49354,0,2517,0,189.5,207.61623,0.00332,1.01333,0.79023,0,3073,0,160000,0.11675,86751,73249,83673,76327,80968,79032,1
79.82654,85.91181,109.17669,0.02788,0,0.05708,1,0,1.36725,13.35754,0,4460,0,199.75,222.65912,0,1.00325,0.7092,0,4544,0,160000,0.18362,72497,87503,68657,91343,75835,84165,1
105.03847,101.57276,80.88308,0.03226,0,0.08454,1,0,2.57435,28.31376,0,5161,0,199.75,194.81722,0,1.13457,0.75467,0,5381,0,160000,0.20558,71779,88221,67527,92473,64299,95701,1
108.46831,112.23994,97.78978,0.04401,0,0.07397,1,0,2.08636,18.5937,0,7041,0,199.75,220.98435,0,1.00534,0.79517,0,7267,0,160000,0.26037,65719,94281,67792,92208,61260,98740,1
75.62716,80.88859,73.47911,0.01661,0,0.03677,1,0,0.44472,7.42752,0,2657,0,199.75,228.91938,0,1,0.80472,0,2767,0,160000,0.12194,65758,94242,67326,92674,58941,101059,1
147.51246,171.92384,191.76776,0.02731,0,0.03949,1,0,1.30623,11.6448,0,4370,0,199.75,214.43433,0,1.01951,0.86859,0,4536,0,160000,0.18073,124217,35783,110788,49212,105639,54361,1
117.97818,132.31676,80.20848,0.03186,0,0.05566,1,0,1.15173,5.99259,0,5098,0,199.75,217.67885,0,1.01122,0.69625,0,5498,0,160000,0.20365,79470,80530,83859,76141,65312,94688,1
59.52363,60.19274,57.80306,0.02852,0,0.10196,1,0,0.69928,13.63378,0,4563,0,181.5,183.90804,0.19337,1.36827,0.79694,0,6499,0,160000,0.18691,60008,99992,60100,99900,59552,100448,1
88.50167,88.69046,89.35465,0.03334,0,0.0412,1,0,1.19191,8.03634,0,5335,0,199.75,222.09926,0,1.00389,0.7436,0,5405,0,160000,0.21089,71944,88056,72242,87758,68784,91216,1
106.28525,108.97116,91.14233,0.01761,0,0.0509,1,0,2.49136,14.11911,0,2817,0,191.5,219.80635,0.01125,1.01498,0.72095,0,3082,0,160000,0.12778,64229,95771,63408,96592,62569,97431,1
94.97994,96.4638,92.39401,0.02393,0,0.06177,1,0,1.45718,10.40243,0,3829,0,195.5,224.11939,0.00288,1.00383,0.81138,0,4110,0,160000,0.16298,80146,79854,78907,81093,76040,83960,1
143.01006,133.61657,111.27613,0.05715,0,0.04816,1,0,0.90872,7.77877,0,9144,0,199.75,228.91938,0,1,0.44765,0,9465,0,160000,0.31603,71097,88903,66673,93327,62535,97465,1
139.69511,140.03635,153.96038,0.04182,0,0.06523,1,0,2.90412,18.86213,0,6691,0,199.75,221.541,0,1.00459,0.72339,0,7674,0,160000,0.25057,100888,59112,88705,71295,87299,72701,1
146.44681,149.51274,133.673,0.02183,0,0.06713,1,0,0.82767,2.50939,0,3492,0,199.75,219.10519,0,1.00003,0.88239,0,3782,0,160000,0.15157,86180,73820,75385,84615,75812,84188,1
117.10323,119.49489,93.78796,0.02386,0,0.0361,1,0,0.43286,4.92842,0,3817,0,199,224.03608,-0.00033,1.00086,0.77401,0,3867,0,160000,0.16258,63151,96849,68957,91043,58349,101651,1
139.96461,127.88441,116.63528,0.04964,0,0.02678,1,0,0.12009,3.15121,0,7942,0,199.75,228.91938,0,1,0.46565,0,8156,0,160000,0.28486,67887,92113,67295,92705,64428,95572,1
106.48238,109.3712,75.80091,0.02143,0,0.05999,1,0,0.86672,5.74569,0,3428,0,199,222.38068,0.0007,1.00362,0.87609,0,3618,0,160000,0.14937,51976,108024,49892,110108,51224,108776,1
158.81263,142.57796,123.16819,0.05166,0,0.08096,1,0,2.11447,22.38135,0,8265,0,192,219.73507,0.0093,1.01241,0.57333,0,8693,0,160000,0.29339,83096,76904,76607,83393,76315,83685,1
66.58163,65.07133,63.56571,0.03174,0,0.04805,1,0,2.75299,26.35194,0,5078,0,199.75,228.91938,0,1,0.63493,0,5544,0,160000,0.20303,58023,101977,57996,102004,57179,102821,1
124.66686,119.24851,75.04953,0.02996,0,0.03633,1,0,0.62109,4.21755,0,4794,0,199.75,228.91938,0,1,0.7513,0,4923,0,160000,0.1942,74921,85079,71204,88796,59743,100257,1
146.97799,121.92166,81.13679,0.03628,0,0.06288,1,0,1.4705,6.36646,0,5805,0,198.25,224.88534,-0.00012,1.00026,0.756,0,5960,0,160000,0.22497,75760,84240,68782,91218,67391,92609,1
137.30584,170.92465,208.96466,0.01941,0,0.07876,1,0,1.07488,6.79529,0,3106,0,185.25,172.07678,0.11455,1.19151,0.83403,0,3193,0,160000,0.13813,42192,117808,110677,49323,107795,52205,1
111.91272,97.75709,81.84815,0.04429,0,0.03132,1,0,0.29683,4.13995,0,7087,0,199.75,228.91938,0,1,0.67393,0,7277,0,160000,0.26164,73690,86310,70671,89329,61690,98310,1
104.16084,102.90636,97.73159,0.02121,0,0.0607,1,0,1.79845,13.37861,0,3394,0,190.5,215.75719,0.01071,1.01498,0.84466,0,3468,0,160000,0.1482,69149,90851,69950,90050,67897,92103,1
111.97499,120.20861,93.77459,0.07942,0,0.05546,1,0,0.32036,2.70086,0,12707,0,199.75,228.91938,0,1,0.51489,0,14799,0,160000,0.40013,62507,97493,61244,98756,57891,102109,1
81.88566,111.73873,70.83394,0.01714,0,0.08028,1,0,0.502,1.65431,0,2743,0,195.25,156.68573,0.01462,1.02598,0.53013,0,3099,0,160000,0.12509,71019,88981,70837,89163,66650,93350,1
246.95568,245.39564,238.78043,0.01841,0,0.04604,1,0,1.10684,8.13566,0,2946,0,194,222.32521,0.00122,1.00163,0.96194,0,2990,0,160000,0.13243,122640,37360,119747,40253,119036,40964,1
155.88183,151.58176,149.73461,0.05328,0,0.1018,1,0,4.50377,64.17227,0,8524,0,199.75,188.9817,0,1.11365,0.64906,0,8702,0,160000,0.30015,84063,75937,86980,73020,89934,70066,1
143.78341,122.70538,103.29695,0.04387,0,0.05833,1,0,2.8207,41.76794,0,7019,0,199.75,228.91938,0,1,0.50484,0,7581,0,160000,0.25976,80859,79141,73710,86290,69469,90531,1
124.5821,128.65694,116.07896,0.01429,0,0.06661,1,0,0.01632,1.33712,0,2286,0,196.75,193.18579,-0.00193,1.00257,0.68523,0,2672,0,160000,0.10803,86635,73365,87477,72523,81881,78119,1
161.35799,171.40891,145.75181,0.01923,0,0.07716,1,0,0.37838,2.5847,0,3077,0,199.75,221.541,0,1.00459,0.78267,0,3547,0,160000,0.1371,100296,59704,103280,56720,84618,75382,1
97.1125,99.27932,81.44884,0.08046,0,0.04712,1,0,0.2477,5.22297,0,12874,0,199.75,228.91938,0,1,0.4837,0,14427,0,160000,0.40381,52538,107462,50641,109359,45690,114310,1
139.70632,140.84493,140.78001,0.02888,0,0.0476,1,0,1.08995,7.61575,0,4621,0,199.75,222.09926,0,1.00389,0.60615,0,5687,0,160000,0.18875,64856,95144,61824,98176,60689,99311,1
89.08434,90.87914,78.81046,0.04394,0,0.04477,1,0,0.55695,4.65205,0,7031,0,199.75,228.91938,0,1,0.51175,0,7167,0,160000,0.26009,76694,83306,73432,86568,72266,87734,1
139.43349,149.26783,104.70319,0.02723,0,0.04574,1,0,1.97755,23.23849,0,4356,0,199.75,210.72988,0,1.03243,0.72029,0,4427,0,160000,0.18028,51573,108427,50290,109710,47540,112460,1
186.8883,182.67724,178.60739,0.08586,0,0.05894,1,0,0.20034,2.32388,0,13738,0,199.75,228.91938,0,1,0.41307,0,17786,0,160000,0.42251,102627,57373,100552,59448,97370,62630,1
109.98601,112.52743,91.72796,0.04158,0,0.04616,1,0,1.47217,21.01731,0,6653,0,199.75,228.91938,0,1,0.57377,0,7210,0,160000,0.2495,61136,98864,58998,101002,59784,100216,1
105.89336,109.88496,100.36554,0.04794,0,0.04079,1,0,0.70027,11.47133,0,7670,0,199.75,228.91938,0,1,0.42495,0,8423,0,160000,0.27757,65963,94037,63509,96491,62513,97487,1
137.15844,127.01664,109.88256,0.03663,0,0.0663,1,0,3.00008,18.61476,0,5860,0,192,217.35263,0.00688,1.00987,0.41917,0,6184,0,160000,0.2266,88010,71990,84837,75163,85344,74656,1
154.83792,159.02037,135.76697,0.0221,0,0.06131,1,0,1.71163,19.79172,0,3536,0,190.75,208.97149,0.00082,1.0099,0.51395,0,3880,0,160000,0.15307,84274,75726,82584,77416,83135,76865,1
105.24895,117.19329,118.35595,0.03084,0,0.08717,1,0,1.74828,8.30489,0,4935,0,199.5,196.64477,0.00156,1.12617,0.70049,0,5205,0,160000,0.19861,58069,101931,79096,80904,78328,81672,1
137.97151,138.82859,127.94191,0.02749,0,0.04897,1,0,1.08019,7.592,0,4399,0,199.75,228.91938,0,1,0.57685,0,4898,0,160000,0.18166,92417,67583,88132,71868,86657,73343,1
108.46689,100.74615,74.70589,0.03051,0,0.06194,1,0,1.1735,5.99416,0,4881,0,199.75,228.91938,0,1,0.64994,0,5288,0,160000,0.19692,83477,76523,80617,79383,62200,97800,1
114.21681,115.40473,110.70738,0.04931,0,0.05228,1,0,1.85451,24.8753,0,7889,0,199.75,225.48189,0,1.00094,0.69044,0,8129,0,160000,0.28344,70586,89414,73374,86626,73726,86274,1
85.24843,84.53605,67.92969,0.05517,0,0.05575,1,0,0.93958,5.22574,0,8827,0,199.75,228.91938,0,1,0.54234,0,9158,0,160000,0.30796,72559,87441,70820,89180,61444,98556,1
77.4488,76.76679,61.21174,0.01509,0,0.06838,1,0,0.38027,2.22898,0,2415,0,195.5,191.49717,0.00902,1.01639,0.88713,0,2615,0,160000,0.11293,63471,96529,63126,96874,62020,97980,1
118.23487,123.83254,106.18121,0.03581,0,0.06862,1,0,1.78731,7.04987,0,5729,0,199.75,218.77405,0,1.00901,0.60355,0,5851,0,160000,0.22272,61686,98314,57378,102622,56520,103480,1
130.14394,129.72241,116.95602,0.02589,0,0.0826,1,0,0.28019,2.44013,0,4143,0,199.75,222.09926,0,1.00389,0.68032,0,4626,0,160000,0.17336,86065,73935,88247,71753,85193,74807,1
102.41361,92.74389,93.91686,0.02728,0,0.07789,1,0,1.66629,8.68258,0,4364,0,187,207.93709,0.01587,1.02554,0.52506,0,4691,0,160000,0.18054,82855,77145,75275,84725,75759,84241,1
111.40123,115.54558,108.64359,0.02158,0,0.06537,1,0,1.01712,7.72973,0,3453,0,191.5,211.52975,0.00184,1.00828,0.37195,0,3766,0,160000,0.15023,89572,70428,87042,72958,83665,76335,1
121.63118,127.94131,111.50129,0.03986,0,0.05755,1,0,0.25491,2.00713,0,6378,0,199,225.19954,0.00038,1.00117,0.62521,0,10788,0,160000,0.24166,65858,94142,63445,96555,69607,90393,1
122.01954,123.60397,117.97852,0.01828,0,0.03905,1,0,1.65999,9.43338,0,2925,0,199.75,228.91938,0,1,0.7917,0,3290,0,160000,0.13168,65204,94796,65358,94642,70245,89755,1
104.81806,106.14043,81.83569,0.04168,0,0.04962,1,0,1.26233,8.32113,0,6668,0,199.75,228.91938,0,1,0.56749,0,7055,0,160000,0.24992,50149,109851,49364,110636,47166,112834,1
110.81996,108.81281,106.41389,0.06761,0,0.03308,1,0,0.48858,9.16775,0,10818,0,199.75,228.91938,0,1,0.55455,0,11769,0,160000,0.35695,69737,90263,66064,93936,65359,94641,1
143.51143,140.58677,137.02719,0.03888,0,0.07546,1,0,1.09337,4.4977,0,6220,0,198.25,227.20054,0.00035,1.00046,0.62277,0,6759,0,160000,0.23711,98110,61890,93570,66430,91577,68423,1
133.43787,139.76072,132.88524,0.0436,0,0.04822,1,0,2.59971,76.71065,0,6976,0,199.75,227.19393,0,1.00023,0.46223,0,7115,0,160000,0.25856,80806,79194,79223,80777,79996,80004,1
105.00471,105.46611,98.91234,0.03247,0,0.089,1,0,0.92582,4.70279,0,5195,0,199.75,225.48189,0,1.00094,0.63385,0,5398,0,160000,0.20663,89820,70180,89630,70370,84545,75455,1
89.32096,95.19601,87.00558,0.01451,0,0.06341,1,0,0.26747,1.74867,0,2321,0,191,219.28178,0.01271,1.01693,0.6805,0,2586,0,160000,0.10937,79921,80079,79898,80102,76068,83932,1
122.55397,128.1364,99.67138,0.02833,0,0.04793,1,0,2.11656,16.86472,0,4532,0,199.75,228.91938,0,1,0.75772,0,4796,0,160000,0.18592,71638,88362,70280,89720,72842,87158,1
101.81623,91.61776,83.02129,0.02978,0,0.08061,1,0,0.75963,6.31916,0,4764,0,199.75,203.12332,0,1.00726,0.62662,0,5267,0,160000,0.19326,78918,81082,74961,85039,71986,88014,1
152.28922,173.8104,174.85259,0.01809,0,0.07418,1,0,0.6424,3.4654,0,2894,0,199.75,201.15023,0,1.08712,0.71308,0,3202,0,160000,0.13056,87011,72989,83263,76737,81194,78806,1
125.6121,131.48939,123.85385,0.05148,0,0.08893,1,0,1.17878,8.44088,0,8237,0,199.75,228.91938,0,1,0.69118,0,8931,0,160000,0.29266,71821,88179,71898,88102,71460,88540,1
154.15713,153.44169,144.13523,0.01914,0,0.04818,1,0,1.47607,7.63168,0,3062,0,199.75,210.72988,0,1.03243,0.71334,0,3332,0,160000,0.13657,96714,63286,92948,67052,90801,69199,1
104.60008,110.01506,90.88883,0.02472,0,0.06558,1,0,1.43441,5.22475,0,3955,0,199.75,226.62175,0,1.00042,0.80999,0,4174,0,160000,0.16717,57882,102118,55812,104188,59756,100244,1
120.68866,148.59093,106.16671,0.02641,0,0.0579,1,0,1.63673,8.43608,0,4225,0,199.75,228.91938,0,1,0.52212,0,4505,0,160000,0.17604,84129,75871,84863,75137,82709,77291,1
83.82386,88.06543,45.59319,0.11916,0,0.04413,1,0,0.37136,3.79247,0,19066,0,199.75,228.91938,0,1,0.15891,0,20507,0,160000,0.52695,67172,92828,68960,91040,56230,103770,1
113.83308,120.07878,103.05896,0.02866,0,0.08684,1,0,1.31065,12.21001,0,4585,0,193,202.51872,0.03224,1.08387,0.74151,0,4839,0,160000,0.18761,68916,91084,67972,92028,72289,87711,1
127.0077,151.05453,91.7833,0.02249,0,0.05141,1,0,0.84155,4.81874,0,3598,0,199.75,228.91938,0,1,0.74552,0,3879,0,160000,0.15519,70214,89786,77784,82216,61871,98129,1
241.89394,241.16605,235.39686,0.02079,0,0.05257,1,0,0.76504,4.22148,0,3327,0,197,215.38299,0.00087,1.00116,0.92787,0,4564,0,160000,0.14587,117374,42626,116531,43469,117776,42224,1
147.04494,156.97137,143.60775,0.03669,0,0.06459,1,0,2.12426,11.13645,0,5871,0,199.75,228.91938,0,1,0.57545,0,6077,0,160000,0.22692,100873,59127,104280,55720,101875,58125,1
180.93191,181.77882,167.80016,0.01335,0,0.06024,1,0,0.75775,8.5784,0,2136,0,197.75,195.50639,0.01315,1.13832,0.72281,0,2541,0,160000,0.10226,79332,80668,80313,79687,76842,83158,1
111.91061,107.81274,105.37021,0.08964,0,0.10655,1,0,0.72319,5.59892,0,14343,0,199.75,228.91938,0,1,0.68667,0,15907,0,160000,0.43528,66273,93727,71081,88919,74741,85259,1
105.99924,113.69107,106.98795,0.0374,0,0.06043,1,0,1.58132,9.82639,0,5984,0,197.25,219.16071,-0.00146,1.00205,0.9487,0,6185,0,160000,0.23024,49375,110625,47855,112145,41769,118231,1
160.58848,154.63202,122.17661,0.03198,0,0.08768,1,0,0.8904,2.75253,0,5117,0,199.75,211.80042,0,1.00759,0.86906,0,5812,0,160000,0.20423,84601,75399,82301,77699,80976,79024,1
99.96888,97.08642,77.67209,0.01677,0,0.07426,1,0,0.83808,5.89893,0,2683,0,174.25,203.77459,0.12263,1.1618,0.77158,0,2815,0,160000,0.12289,61784,98216,62991,97009,53012,106988,1
151.24419,136.00111,130.9285,0.05202,0,0.09778,1,0,1.07483,3.79804,0,8323,0,199.75,228.91938,0,1,0.72975,0,8592,0,160000,0.29491,86928,73072,80172,79828,79822,80178,1
183.98112,180.87002,172.02641,0.01921,0,0.0671,1,0,0.52912,2.04194,0,3073,0,199.75,218.04224,0,1.00339,0.73427,0,3426,0,160000,0.13696,99533,60467,103356,56644,100910,59090,1
174.03479,173.61157,170.95268,0.02699,0,0.09411,1,0,1.40309,20.15203,0,4319,0,187.5,173.71576,0.06652,1.10049,0.81793,0,4903,0,160000,0.17908,87133,72867,84101,75899,78558,81442,1
161.80378,161.7285,158.06528,0.02789,0,0.04262,1,0,1.36497,40.22008,0,4462,0,199.75,228.91938,0,1,0.62152,0,4816,0,160000,0.18368,102613,57387,103682,56318,103913,56087,1
182.67012,149.87514,90.72243,0.01904,0,0.06798,1,0,1.25975,6.449,0,3046,0,199.75,202.12393,0,1.07993,0.73448,0,3172,0,160000,0.136,91137,68863,85044,74956,74020,85980,1
107.55835,101.22614,89.73294,0.06673,0,0.0641,1,0,2.96714,15.33395,0,10676,0,194.75,212.38507,0.01325,1.02936,0.37215,0,10915,0,160000,0.35358,64077,95923,62149,97851,61578,98422,1
171.06731,164.1451,158.60054,0.02961,0,0.08482,1,0,0.63374,3.88243,0,4737,0,199.75,228.91938,0,1,0.61463,0,5154,0,160000,0.19241,93250,66750,91523,68477,94659,65341,1
152.33237,138.99594,110.49833,0.03867,0,0.0614,1,0,1.66569,42.8427,0,6187,0,199.75,224.91424,0,1.00129,0.59784,0,6215,0,160000,0.23615,73225,86775,64216,95784,63086,96914,1
126.45161,145.29219,157.34569,0.03717,0,0.06239,1,0,0.78241,5.78764,0,5947,0,199.75,228.91938,0,1,0.53172,0,6132,0,160000,0.22916,74236,85764,72781,87219,117830,42170,1
94.99568,93.03433,85.03795,0.07645,0,0.04307,1,0,0.27074,4.01463,0,12232,0,199.75,228.34276,0,1.00003,0.49049,0,13903,0,160000,0.38955,70880,89120,72669,87331,66857,93143,1
92.41931,98.46037,81.47964,0.04447,0,0.03722,1,0,0.60985,8.14477,0,7115,0,199.75,228.91938,0,1,0.56008,0,7254,0,160000,0.26242,70904,89096,75753,84247,70904,89096,1
97.74694,90.49415,87.48492,0.03173,0,0.04749,1,0,0.45091,4.8396,0,5076,0,199.75,225.48189,0,1.00094,0.66946,0,5123,0,160000,0.20297,81752,78248,77914,82086,76167,83833,1
130.78939,144.24691,97.38126,0.02862,0,0.07521,1,0,1.1307,3.39502,0,4579,0,196.5,225.22914,0.00167,1.00222,0.80475,0,4878,0,160000,0.18742,65495,94505,71156,88844,61179,98821,1
142.79207,125.53529,118.34442,0.07474,0,0.05522,1,0,1.48303,14.89042,0,11959,0,199.75,228.91938,0,1,0.73102,0,12700,0,160000,0.38338,83449,76551,79402,80598,79366,80634,1
137.99772,136.76511,127.41409,0.01968,0,0.06076,1,0,0.7954,5.61714,0,3149,0,199.75,220.98435,0,1.00534,0.61749,0,3611,0,160000,0.13965,89240,70760,88952,71048,76729,83271,1
180.59932,162.23201,144.71411,0.10584,0,0.10142,1,0,0.84942,5.49639,0,16934,0,199.75,228.91938,0,1,0.63077,0,18368,0,160000,0.48723,83695,76305,74205,85795,70990,89010,1
128.90638,146.20836,114.0629,0.08196,0,0.03982,1,0,0.44726,4.70188,0,13114,0,199.75,228.91938,0,1,0.53893,0,14273,0,160000,0.40906,71485,88515,73719,86281,69058,90942,1
140.37392,163.52091,99.23023,0.02387,0,0.04995,1,0,0.8387,4.58997,0,3819,0,196.5,225.22914,0.00167,1.00222,0.73578,0,4102,0,160000,0.16264,79348,80652,81589,78411,64675,95325,1
134.10743,128.78298,130.98141,0.02642,0,0.05122,1,0,1.89423,9.06262,0,4227,0,199.75,224.91424,0,1.00129,0.81602,0,4626,0,160000,0.1761,91713,68287,91193,68807,92928,67072,1
105.69133,135.79816,75.98961,0.09072,0,0.04413,1,0,0.78254,7.16781,0,14515,0,199.75,228.91938,0,1,0.46703,0,14931,0,160000,0.43886,51947,108053,73869,86131,46569,113431,1
119.1072,118.14053,109.41177,0.04497,0,0.06112,1,0,1.08794,9.00031,0,7195,0,199.75,228.91938,0,1,0.34318,0,7690,0,160000,0.26463,90776,69224,89996,70004,84349,75651,1
183.32774,184.70058,138.32306,0.03981,0,0.05419,1,0,2.27422,25.59911,0,6369,0,199.5,228.63107,0.00001,1.00001,0.63043,0,6700,0,160000,0.2414,101154,58846,93552,66448,96371,63629,1
117.42153,116.05731,97.67832,0.03754,0,0.09125,1,0,1.67342,12.18047,0,6007,0,199.75,193.73027,0,1.11594,0.75816,0,6551,0,160000,0.23091,67015,92985,64779,95221,66583,93417,1
99.32479,99.06224,92.6652,0.03757,0,0.06283,1,0,0.75713,5.18064,0,6011,0,199.75,228.91938,0,1,0.29828,0,6099,0,160000,0.23103,86059,73941,77403,82597,75811,84189,1
135.41895,135.21319,125.18926,0.02007,0,0.08049,1,0,0.93762,6.5475,0,3211,0,184.75,189.57079,0.05131,1.06815,0.51178,0,3853,0,160000,0.14183,93767,66233,92931,67069,93453,66547,1
153.15008,128.72164,110.18567,0.02359,0,0.06546,1,0,1.25969,8.88456,0,3775,0,194.25,215.79639,0.00425,1.00578,0.73211,0,4453,0,160000,0.16117,64925,95075,55601,104399,51981,108019,1
164.88847,164.35988,160.24281,0.02262,0,0.06865,1,0,0.63372,4.39016,0,3619,0,199.75,204.52486,0,1.01679,0.82248,0,4036,0,160000,0.1559,100508,59492,94330,65670,87378,72622,1
131.51027,126.44152,105.50939,0.0486,0,0.03569,1,0,0.69718,5.54829,0,7776,0,199.75,227.19393,0,1.00023,0.63358,0,8083,0,160000,0.28042,80027,79973,80861,79139,76838,83162,1
108.28023,114.16208,85.96184,0.05777,0,0.09233,1,0,3.1902,25.45632,0,9243,0,199.75,228.91938,0,1,0.58664,0,9933,0,160000,0.31852,61145,98855,63510,96490,49162,110838,1
146.41381,137.72781,103.2093,0.02466,0,0.08553,1,0,1.16885,7.66417,0,3945,0,199.75,191.41948,0,1.16118,0.70239,0,4241,0,160000,0.16684,78502,81498,74661,85339,74046,85954,1
139.11048,130.52202,103.39739,0.05998,0,0.04626,1,0,0.54167,7.56749,0,9597,0,199.75,228.91938,0,1,0.4261,0,10077,0,160000,0.32737,69607,90393,65671,94329,59111,100889,1
182.51176,183.72626,180.64731,0.02484,0,0.07914,1,0,0.3347,1.18023,0,3975,0,197.75,211.99233,-0.00391,1.01478,0.75302,0,4065,0,160000,0.16783,105308,54692,110182,49818,105038,54962,1
113.36433,108.40232,102.29458,0.02117,0,0.04678,1,0,1.57969,8.84482,0,3387,0,199.75,227.19393,0,1.00023,0.38766,0,3765,0,160000,0.14795,72007,87993,66612,93388,63829,96171,1
153.76811,150.62941,147.74398,0.04767,0,0.06036,1,0,1.37178,5.82973,0,7627,0,199.75,228.91938,0,1,0.76587,0,8606,0,160000,0.27641,92813,67187,93910,66090,93582,66418,1
123.24922,129.70719,98.69885,0.02811,0,0.06829,1,0,1.74795,7.1558,0,4497,0,193.75,222.2073,0.00583,1.00777,0.86836,0,4950,0,160000,0.1848,68637,91363,67615,92385,69057,90943,1
110.85013,107.54394,90.72203,0.03032,0,0.08215,1,0,0.63891,3.42948,0,4851,0,199.75,228.91938,0,1,0.79181,0,5239,0,160000,0.19599,69940,90060,70068,89932,69815,90185,1
94.79398,93.98347,87.63184,0.02539,0,0.04166,1,0,0.92156,12.62701,0,4062,0,199.75,219.32415,0,1.00799,0.76259,0,4168,0,160000,0.1707,65954,94046,64692,95308,62030,97970,1
89.60242,97.10732,82.80803,0.09285,0,0.04761,1,0,0.57523,5.6439,0,14856,0,199.75,228.91938,0,1,0.47024,0,19266,0,160000,0.44591,63351,96649,64533,95467,62347,97653,1
170.67132,173.86241,89.83334,0.03031,0,0.04808,1,0,0.6884,8.23042,0,4850,0,199.75,228.91938,0,1,0.66236,0,5058,0,160000,0.19596,97152,62848,99347,60653,78913,81087,1
113.74861,113.23723,74.0004,0.08161,0,0.09328,1,0,1.41982,58.92258,0,13058,0,199.75,228.91938,0,1,0.57304,0,16708,0,160000,0.40784,88307,71693,91154,68846,78360,81640,1
70.25676,79.74994,58.89441,0.02784,0,0.04964,1,0,3.23923,35.22412,0,4455,0,193.5,216.63602,0.00186,1.00478,0.71136,0,6212,0,160000,0.18346,52760,107240,51990,108010,51883,108117,1
122.56171,118.10717,106.12821,0.01451,0,0.04632,1,0,0.42341,5.62568,0,2321,0,197.75,226.63351,0.00062,1.00083,0.46498,0,2624,0,160000,0.10937,77744,82256,77617,82383,76063,83937,1
96.31496,91.42411,77.47213,0.02727,0,0.05028,1,0,0.17875,2.50328,0,4363,0,199.75,223.78356,0,1.00216,0.81589,0,4428,0,160000,0.1805,49075,110925,48498,111502,47439,112561,1
152.76153,151.75236,112.26934,0.03836,0,0.04291,1,0,0.64797,7.67717,0,6138,0,199.75,228.91938,0,1,0.43523,0,6284,0,160000,0.23473,81317,78683,77734,82266,59241,100759,1
108.69444,114.14556,102.84561,0.02381,0,0.04677,1,0,0.90426,4.04082,0,3810,0,199.75,226.62175,0,1.00042,0.73124,0,3943,0,160000,0.16234,74883,85117,75220,84780,72943,87057,1
128.90731,129.26819,124.34117,0.01249,0,0.06241,1,0,-0.02069,1.32524,0,1999,0,199.75,217.13379,0,1.01243,0.37216,0,2116,0,160000,0.09691,69049,90951,65824,94176,76717,83283,1
98.92479,99.06666,74.8366,0.02801,0,0.0582,1,0,0.92318,3.05423,0,4481,0,199.75,228.91938,0,1,0.78668,0,4684,0,160000,0.18429,69017,90983,68998,91002,61910,98090,1
162.07295,161.06623,152.62934,0.01824,0,0.07195,1,0,1.24075,4.05222,0,2919,0,198.25,195.50043,0.00987,1.13809,0.77261,0,3235,0,160000,0.13146,79211,80789,79026,80974,75275,84725,1
134.22218,126.54298,91.72387,0.05079,0,0.03914,1,0,0.48949,4.50484,0,8126,0,199.75,224.91424,0,1.00129,0.61995,0,8381,0,160000,0.28973,66120,93880,54344,105656,44845,115155,1
95.91496,97.52958,79.69781,0.03429,0,0.05985,1,0,0.78775,4.44136,0,5486,0,199.75,219.87591,0,1.00705,0.68602,0,5714,0,160000,0.21546,61397,98603,67459,92541,63137,96863,1
128.62669,130.07411,115.29266,0.0214,0,0.04173,1,0,1.82708,17.42674,0,3424,0,199.75,228.34276,0,1.00003,0.75476,0,3846,0,160000,0.14923,82098,77902,81319,78681,81936,78064,1
97.78706,97.93496,88.44877,0.02804,0,0.08752,1,0,0.93686,5.43927,0,4486,0,199.75,208.13958,0,1.04395,0.82801,0,4919,0,160000,0.18445,70899,89101,68693,91307,68771,91229,1
99.11773,97.28629,79.2934,0.03027,0,0.06724,1,0,1.22861,2.97203,0,4843,0,199.75,228.91938,0,1,0.86859,0,5502,0,160000,0.19574,80316,79684,79738,80262,71892,88108,1
